,Rank,Name,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
262,4182,506,2009.0,11,111,0.0,0.6912450551620488,0.0,0.030722002451646618,0.7219670576136954
263,6374,284,2003.0,10,40,0.6072306785645523,0.14457873299156007,0.0,0.028915746598312014,0.7807251581544243
264,14347,24,2015.0,7,116,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
265,9662,351,2012.0,7,87,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
266,11056,488,1996.0,0,93,0.4642383454426297,0.2785430072655778,0.0,0.09284766908852594,0.8356290217967334
267,2456,162,2010.0,7,89,0.5463219638709956,0.10731324290323128,0.1268247416129097,0.04877874677419604,0.8194829458064934
268,13799,21,2009.0,0,31,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476
269,11178,195,2000.0,10,67,0.0,0.0,0.6620847108818944,0.0827605888602368,0.7448452997421311
270,36,55,2012.0,8,9,0.4962997940237134,0.2586774684002385,0.00421102855535272,0.06737645688564352,0.8259631723570406
271,15766,106,2014.0,7,45,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
272,1352,103,1988.0,4,25,0.4820527941241701,0.13520993005921847,0.20575424139446286,0.017636077833811103,0.8406530434116626
273,4668,522,1997.0,2,25,0.3340590762637293,0.2296656149313139,0.25054430719779697,0.06263607679944924,0.8769050751922894
274,526,421,2008.0,0,70,0.511428583011802,0.23513957839623084,0.0,0.07642036297877502,0.8229885243868078
275,12275,299,2005.0,0,67,0.4242640687119285,0.282842712474619,0.0,0.1414213562373095,0.848528137423857
276,7997,124,2011.0,9,101,0.27188595265766624,0.40782892898649936,0.0,0.13594297632883312,0.8609721834159432
277,5691,513,2007.0,6,101,0.35083917709750295,0.32385154809000266,0.0,0.16192577404500133,0.8636041282400072
278,14973,427,2010.0,0,64,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
279,4290,42,1999.0,2,124,0.4534972508172991,0.3083781305557634,0.0,0.05441967009807589,0.8344349415038304
280,2144,371,1992.0,7,105,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
281,8176,38,2011.0,0,25,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
282,13443,216,2013.0,0,126,0.0,0.6246950475544243,0.0,0.0,0.7808688094430304
283,680,361,2001.0,0,25,0.39995336892365807,0.2592290354134821,0.12591124577226273,0.07776871062404461,0.8665656326679257
284,6761,520,2005.0,7,9,0.5972598827888349,0.1571736533654829,0.0,0.03143473067309657,0.7858682668274144
285,13539,413,2010.0,6,37,0.0,0.6963106238227913,0.0,0.17407765595569782,0.6963106238227913
286,2633,385,2002.0,4,125,0.5697108760606566,0.2136415785227462,0.0,0.010173408501083154,0.793525863084486
287,15546,341,2012.0,0,59,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
288,842,90,2008.0,0,40,0.43895799386922896,0.28009700561179374,0.0,0.12541656967692255,0.8444715691579452
289,2172,301,2013.0,2,87,0.2948463578453995,0.3040603065280682,0.13820923024003098,0.13820923024003098,0.8845390735361983
290,946,2,2005.0,3,111,0.5687058201196109,0.21272202431954912,0.0,0.013023797407319333,0.7944516418464794
291,8390,497,1996.0,10,53,0.44611343738694875,0.2974089582579658,0.0,0.04956815970966097,0.8426587150642366
292,9669,66,,9,122,0.7058823529411765,0.0,0.0,0.05882352941176471,0.7058823529411765
293,1713,481,2001.0,10,9,0.5715908566826875,0.2084625477313331,0.0,0.013449196627827942,0.7935026010418486
294,14038,52,1998.0,11,125,0.0,0.5883484054145521,0.0,0.19611613513818404,0.7844645405527362
295,7934,315,2013.0,11,116,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
296,14572,519,2009.0,9,111,0.0,0.5345224838248488,0.0,0.2672612419124244,0.8017837257372731
297,2005,219,2009.0,0,9,0.4927779109175991,0.26228501710130275,0.0,0.07153227739126439,0.8265952054101663
298,3754,447,2008.0,7,87,0.34741654302017594,0.07895830523185818,0.3789998651129192,0.0473749831391149,0.8527496965040683
299,13484,39,2007.0,8,39,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476
300,4045,486,2009.0,8,9,0.4114755998989117,0.34289633324909313,0.0,0.08572408331227328,0.8400960164602781
301,7095,46,2008.0,0,111,0.4043680421515942,0.33084657994221345,0.0,0.11028219331407114,0.8454968154078789
302,8822,181,2010.0,5,14,0.5007733956671915,0.2225659536298629,0.0,0.055641488407465724,0.8346223261119858
303,396,255,2015.0,0,67,0.2801219506812608,0.350152438351576,0.12449864474722701,0.12190492298165978,0.8766779567617236
304,2973,390,2004.0,0,9,0.5715476066494082,0.20995626366712952,0.0,0.011664236870396085,0.7931681071869339
305,10968,334,2011.0,1,50,0.7049344049891616,0.0,0.0,0.07832604499879574,0.7049344049891616
306,10859,148,2009.0,0,87,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
307,410,20,2015.0,0,120,0.20426782157295903,0.4902427717751016,0.015320086617971925,0.1276673884830994,0.8374980684491319
308,13906,378,2009.0,0,111,0.0,0.5883484054145521,0.0,0.19611613513818404,0.7844645405527362
309,16561,347,2007.0,10,67,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
310,11766,529,2015.0,7,116,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
311,9436,505,2007.0,3,25,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
312,15407,428,2010.0,0,99,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
313,8927,470,2014.0,1,117,0.546358364708153,0.0,0.0546358364708153,0.1639075094124459,0.8195375470622295
314,16479,107,2011.0,8,26,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
315,13981,171,2005.0,0,87,0.5883484054145521,0.19611613513818404,0.0,0.0,0.7844645405527362
316,9681,5,2011.0,10,101,0.0,0.6286946134619316,0.0,0.18860838403857944,0.7544335361543177
317,1612,32,2007.0,0,31,0.3764298827452084,0.3764298827452084,0.0,0.0889743359215947,0.8418341014120113
318,3942,367,1988.0,8,9,0.6769776622509208,0.0432113401436758,0.0,0.014403780047891935,0.7345927824424886
319,5156,259,1997.0,11,6,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
320,7641,382,2010.0,3,87,0.0,0.6434594894887948,0.0,0.11355167461566966,0.7570111641044645
321,6125,294,2010.0,10,114,0.6488856845230502,0.05407380704358752,0.0,0.05407380704358752,0.7570332986102253
322,13068,472,1998.0,8,115,0.4866642633922876,0.3244428422615251,0.0,0.0,0.8111071056538127
323,1004,419,2001.0,9,9,0.294353005893305,0.419814942831435,0.00965091822601,0.12546193693813001,0.84928080388888
324,10434,492,2003.0,2,25,0.6172133998483676,0.1543033499620919,0.0,0.0,0.7715167498104595
325,6817,200,1997.0,2,128,0.13631963531819938,0.10223972648864954,0.5452785412727975,0.06815981765909969,0.8179178119091963
326,4009,337,1996.0,7,101,0.0,0.0,0.6763974523263032,0.04411287732562846,0.7352146220938078
327,15005,57,2006.0,1,64,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
328,7569,306,2009.0,3,111,0.6453111753009548,0.07591896180011232,0.0,0.03795948090005616,0.7591896180011233
329,5565,204,2008.0,3,67,0.6719974195348635,0.0,0.0,0.0447998279689909,0.7391971614883498
330,1144,27,1989.0,10,89,0.35158147650260285,0.1438287858419739,0.34625448443438156,0.015980976204663763,0.8576457229836221
331,10757,500,1996.0,2,13,0.0,0.0,0.667124384994991,0.07412493166611012,0.7412493166611013
332,14688,176,2015.0,0,116,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
333,12505,82,2008.0,1,64,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
334,14101,130,2011.0,11,116,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
335,7663,349,2013.0,10,67,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
336,15959,169,2006.0,7,85,0.0,0.4472135954999579,0.0,0.0,0.8944271909999159
337,5469,336,2007.0,5,89,0.35640605415376925,0.0254575752966978,0.4073212047471648,0.0254575752966978,0.8400999847910274
338,461,121,2010.0,4,37,0.5513937591810246,0.17130679896886203,0.03212002480666162,0.05888671214554632,0.8137072951020946
339,6340,412,2008.0,0,9,0.5887448094094637,0.11774896188189275,0.0,0.08831172141141956,0.7948054927027761
340,2649,364,2012.0,0,25,0.5679164148624144,0.15488629496247663,0.03097725899249533,0.06195451798499066,0.8054087338048787
341,13413,19,2015.0,0,116,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
342,14181,409,2005.0,8,56,0.6882472016116853,0.22941573387056177,0.0,0.0,0.6882472016116853
343,14400,193,2010.0,7,60,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475
344,9524,312,,5,122,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
345,13990,227,2012.0,7,90,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
346,1076,292,1997.0,10,101,0.6847594959127437,0.026003525161243424,0.0,0.01733568344082895,0.728098704514816
347,8371,104,2013.0,9,37,0.39703333358837206,0.3474041668898256,0.0,0.09925833339709302,0.8436958338752907
348,13900,113,2006.0,0,116,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
349,15622,396,2007.0,1,64,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
350,2292,401,2004.0,3,100,0.5414153792495912,0.23076721082769458,0.0,0.03550264781964532,0.807685237896931
351,5031,280,2006.0,10,114,0.6154574548966637,0.08206099398622183,0.0,0.08206099398622183,0.7795794428691073
352,14166,376,2003.0,6,7,0.6882472016116853,0.22941573387056177,0.0,0.0,0.6882472016116853
353,2685,10,2002.0,10,7,0.416752857735949,0.31804823353532946,0.0,0.109671804667355,0.8444728959386335
354,12073,106,2015.0,7,45,0.4780914437337574,0.2390457218668787,0.0,0.11952286093343935,0.8366600265340755
355,13870,317,2016.0,3,116,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
356,2882,383,2004.0,0,111,0.5700548383626173,0.21237337115470056,0.0,0.011177545850247397,0.7936057553675652
357,567,170,2008.0,3,9,0.5424057044534752,0.1950222757585529,0.0,0.07618057646818473,0.8136085566802128
358,7656,166,2000.0,7,120,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
359,9223,474,1999.0,1,12,0.0,0.0,0.6795208855361117,0.05227083734893167,0.7317917228850433
360,13118,63,1998.0,4,62,0.6172133998483676,0.1543033499620919,0.0,0.0,0.7715167498104595
361,5955,471,2014.0,0,104,0.3922322702763681,0.3642156795423418,0.0,0.08404977220207886,0.8404977220207887
362,14783,308,2004.0,7,15,0.0,0.5547001962252291,0.0,0.0,0.8320502943378437
363,4829,483,1997.0,6,65,0.61894277673137,0.1353937324099872,0.0,0.0,0.7736784709142126
364,3191,197,2007.0,6,111,0.2924766564298429,0.4520093781188481,0.0,0.09306075431858638,0.8375467888672773
365,10457,151,2005.0,4,67,0.4195906791483445,0.33567254331867563,0.0,0.08391813582966891,0.839181358296689
366,9161,22,2010.0,3,15,0.6795208855361117,0.0,0.0,0.05227083734893167,0.7317917228850433
367,12333,62,2002.0,6,40,0.6350006350009525,0.1270001270001905,0.0,0.0,0.762000762001143
368,14592,156,2015.0,1,117,0.7071067811865475,0.0,0.0,0.0,0.7071067811865475
369,218,422,2010.0,11,9,0.4452813682708658,0.29221589792775565,0.0,0.1026234403436761,0.8401207065422975
370,11216,348,2012.0,10,67,0.0,0.6115928396627266,0.0,0.0873704056661038,0.7863336509949341
371,15662,526,2006.0,3,130,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
372,15817,213,2006.0,5,92,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476
373,2686,494,2002.0,7,15,0.10404255794852811,0.08323404635882249,0.5826383245117575,0.031212767384558433,0.8011276962036664
374,1212,144,2015.0,7,89,0.39662328823005616,0.12289735691635544,0.2904846618022947,0.05586243496197975,0.8602814984144881
375,13302,172,2010.0,10,107,0.6246950475544243,0.0,0.0,0.0,0.7808688094430304
376,12455,64,2011.0,10,116,0.0,0.6350006350009525,0.0,0.1270001270001905,0.762000762001143
377,941,533,2011.0,0,101,0.4780437501378406,0.22308708339765895,0.0364223809628831,0.1047143452682889,0.8422675597666716
378,734,98,2006.0,0,25,0.40766215628098135,0.3153612907079289,0.019229346994385912,0.10768434316856111,0.8499371371518573
379,7271,373,2003.0,10,40,0.4224524549534127,0.30723814905702745,0.0,0.11521430589638529,0.8449049099068254
380,11887,134,2014.0,3,37,0.5735393346764044,0.11470786693528087,0.0,0.11470786693528087,0.8029550685469662
381,6421,437,2006.0,0,40,0.6464143414172442,0.056209942731934276,0.0,0.056209942731934276,0.7588342268811127
382,12832,296,2015.0,0,40,0.7001400420140048,0.0,0.0,0.14002800840280097,0.7001400420140048
383,2180,31,2008.0,0,66,0.5530162742976689,0.18717473899305717,0.0,0.07657148413352338,0.8082545547427468
384,12951,329,2012.0,7,16,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
385,1190,491,1995.0,0,101,0.6429774616068513,0.09254978614038012,0.0,0.0243552068790474,0.7598824546262789
386,16250,493,2006.0,2,20,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
387,5394,397,2012.0,0,67,0.38273277230987157,0.2806706996939058,0.07654655446197431,0.1275775907699572,0.8675276172357089
388,14228,531,2013.0,4,10,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
389,1632,131,2015.0,7,21,0.33943775930455894,0.4276915767237443,0.0,0.06788755186091179,0.835016887889215
390,15532,240,2012.0,0,120,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476
391,12756,137,2012.0,1,64,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
392,11675,263,1998.0,0,114,0.423999152002544,0.317999364001908,0.0,0.0,0.847998304005088
393,7033,295,2000.0,10,101,0.4645820984297111,0.32163376045133846,0.0,0.07147416898918632,0.8219529433756427
394,9245,133,2015.0,10,87,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
395,5310,438,2010.0,11,104,0.5328701692569688,0.23168268228563865,0.0,0.06950480468569159,0.8108893879997352
396,5301,398,2008.0,9,40,0.6480524684518547,0.06480524684518547,0.0,0.06480524684518547,0.7560612131938306
397,2518,80,1981.0,0,84,0.6790588108502281,0.04467492176646238,0.0,0.008934984353292475,0.7326687169699829
398,10874,270,2002.0,6,111,0.6047078979069521,0.17277368511627203,0.0,0.0,0.7774815830232241
399,10956,462,2016.0,9,87,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
400,1923,359,2010.0,0,114,0.4464036863946049,0.3054341012173613,0.015663287241915964,0.07048479258862184,0.8379858674425041
401,4911,86,2008.0,3,9,0.6771991775797204,0.0,0.0,0.05643326479831003,0.7336324423780305
402,12065,449,2012.0,0,87,0.22501758018520476,0.11250879009260238,0.562543950463012,0.0,0.7875615306482168
403,9150,459,1997.0,7,101,0.47304991679126607,0.2956561979945413,0.0,0.05913123959890826,0.8278373543847157
404,3476,159,1998.0,4,19,0.4577036541524985,0.3146712622298427,0.0,0.05721295676906231,0.8295878731514034
405,13922,186,2012.0,0,87,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
406,1371,223,2005.0,0,39,0.604047320198511,0.15516811895007623,0.0,0.022166874135725177,0.7813823132843124
407,13651,377,2015.0,2,87,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
408,6781,222,2015.0,0,126,0.10194414990458771,0.5437021328244678,0.0,0.1699069165076462,0.8155531992367017
409,5632,297,1997.0,10,67,0.39611079976488467,0.10562954660396925,0.3432960264629001,0.0,0.845036372831754
410,8034,59,2000.0,0,109,0.4593152121746254,0.3215206485222378,0.0,0.04593152121746254,0.8267673819143256
411,2834,15,1996.0,8,48,0.4607145464823187,0.3109823188755651,0.0,0.057589318310289836,0.8292861836681736
412,8899,18,2008.0,9,120,0.3396831102433787,0.05661385170722979,0.39629696195060854,0.05661385170722979,0.8492077756084468
413,174,138,2000.0,7,105,0.25922389117476674,0.12321135568183357,0.4448409984357108,0.022402064669424286,0.848078162485348
414,7921,51,2010.0,1,120,0.48661135072418965,0.22118697760190442,0.0,0.08847479104076177,0.8405105148872367
415,15494,323,2008.0,7,57,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
416,1582,224,2012.0,0,126,0.4193760597878682,0.33949490554255995,0.0,0.07322439139153254,0.8387521195757364
417,6439,403,2004.0,3,133,0.5629784083986619,0.20741309783108594,0.0,0.0,0.8000219487770458
418,12833,141,2006.0,0,25,0.48038446141526137,0.32025630761017426,0.0,0.16012815380508713,0.8006407690254357
419,13429,168,2009.0,1,120,0.50709255283711,0.1690308509457033,0.0,0.0,0.8451542547285166
420,7477,451,2012.0,0,9,0.5739590488450357,0.1530557463586762,0.0,0.03826393658966905,0.8035426683830499
421,6910,384,2009.0,5,120,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475
422,8759,210,1989.0,5,15,0.6815093369157297,0.04867923835112355,0.0,0.0,0.7301885752668531
423,11092,346,2008.0,4,116,0.18898223650461363,0.09449111825230681,0.4724555912615341,0.09449111825230681,0.8504200642707613
424,8630,287,2000.0,10,101,0.4653789209955172,0.3102526139970115,0.0,0.051708768999501914,0.8273403039920306
425,16535,375,2011.0,11,122,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476
426,12038,73,2005.0,7,116,0.3638034375544994,0.3638034375544994,0.0,0.12126781251816647,0.8488746876271654
427,63,173,2010.0,8,78,0.5710156133672194,0.16082658811765213,0.006498043964349581,0.06335592865240841,0.8025084295971733
428,15274,523,2003.0,6,7,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476
429,3985,285,2007.0,10,40,0.6677116424898645,0.014838036499774766,0.0,0.05935214599909906,0.7419018249887382
430,15033,496,2013.0,1,60,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
431,13295,266,2009.0,1,76,0.6246950475544243,0.0,0.0,0.0,0.7808688094430304
432,3866,153,1999.0,11,105,0.1617327052797354,0.11321289369581479,0.5013713863671797,0.048519811583920616,0.8410100674546241
433,10128,157,2011.0,5,75,0.3812464258315117,0.3812464258315117,0.0,0.07624928516630233,0.8387421368293256
434,6905,234,2009.0,7,54,0.6164414002968976,0.0,0.09733285267845752,0.06488856845230502,0.7786628214276602
435,5093,475,1997.0,2,105,0.0,0.0,0.6866706278800816,0.039238321593147524,0.7259089494732291
436,10349,479,2010.0,0,120,0.0,0.5819143739626463,0.0,0.14547859349066158,0.8001322641986387
437,2261,26,1985.0,4,89,0.3572723114540533,0.0824474564893969,0.3939156254493408,0.009160828498821879,0.8427962218916129
438,15993,395,2009.0,2,24,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
439,4539,125,2004.0,10,101,0.6381935536670477,0.017727598712973545,0.0,0.10636559227784127,0.7622867446578625
440,13644,192,2011.0,5,122,0.0,0.6963106238227913,0.0,0.17407765595569782,0.6963106238227913
441,5329,8,2002.0,10,7,0.41243188390102903,0.3153890876890222,0.0,0.09704279621200683,0.8491244668550597
442,8109,48,2005.0,6,40,0.637288932993131,0.08497185773241747,0.0,0.042485928866208736,0.7647467195917572
443,8472,420,2001.0,6,70,0.4216370213557839,0.3162277660168379,0.0,0.10540925533894598,0.8432740427115678
444,2625,128,2003.0,10,40,0.24963459176571862,0.5096706248550088,0.0,0.05200720661785805,0.8217138645621571
445,11530,450,1995.0,8,63,0.4216370213557839,0.3162277660168379,0.0,0.10540925533894598,0.8432740427115678
446,13213,429,2001.0,6,118,0.34299717028501764,0.34299717028501764,0.0,0.17149858514250882,0.8574929257125442
447,6995,423,2003.0,6,41,0.5851641321982871,0.17210709770537858,0.0,0.034421419541075714,0.7916926494447414
448,2135,143,2003.0,11,89,0.4301556796726319,0.1580163721246403,0.25458193286747605,0.008778687340257794,0.851532672005006
449,14746,370,2003.0,11,15,0.0,0.5345224838248488,0.0,0.2672612419124244,0.8017837257372731
450,5707,77,2003.0,6,125,0.602452454806566,0.17571529931858176,0.0,0.025102185616940248,0.7781677541251477
451,8506,451,2012.0,0,9,0.5541719940458661,0.20151708874395133,0.0,0.05037927218598783,0.8060683549758053
452,3239,499,1995.0,8,100,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
453,15025,68,2010.0,1,95,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
454,13297,115,2001.0,10,67,0.50709255283711,0.1690308509457033,0.0,0.0,0.8451542547285166
455,14013,518,2008.0,5,0,0.0,0.5883484054145521,0.0,0.19611613513818404,0.7844645405527362
456,7015,117,2003.0,10,100,0.4043680421515942,0.33084657994221345,0.0,0.11028219331407114,0.8454968154078789
457,9923,191,2011.0,0,73,0.6744532734334624,0.0,0.0,0.06131393394849658,0.7357672073819589
458,8131,9,2011.0,0,100,0.4642383454426297,0.2785430072655778,0.0,0.09284766908852594,0.8356290217967334
459,7186,78,1981.0,0,15,0.6901028188958136,0.03286203899503875,0.0,0.0,0.7229648578908524
460,5908,358,2011.0,3,120,0.4195906791483446,0.33567254331867563,0.0,0.08391813582966891,0.8391813582966892
461,14758,99,2016.0,6,28,0.0,0.7071067811865475,0.0,0.0,0.7071067811865475
462,16345,136,2007.0,9,71,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
463,11437,320,2002.0,10,110,0.5883484054145521,0.19611613513818404,0.0,0.0,0.7844645405527362
464,1559,281,2008.0,10,114,0.6142255857974704,0.09827609372759527,0.0,0.06756481443772175,0.7800664939627875
465,10409,399,2010.0,3,101,0.0,0.5819143739626463,0.0,0.14547859349066158,0.8001322641986387
466,13182,516,2001.0,4,38,0.34299717028501764,0.34299717028501764,0.0,0.17149858514250882,0.8574929257125442
467,6634,340,2000.0,10,67,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
468,9019,456,1998.0,0,101,0.47304991679126607,0.2956561979945413,0.0,0.05913123959890826,0.8278373543847157
469,1125,116,2004.0,10,100,0.6863928368977628,0.008914192686983933,0.0,0.031199674404443763,0.7265067039891904
470,12187,44,2008.0,3,40,0.6469966392206304,0.0,0.0,0.10783277320343841,0.754829412424069
471,8123,242,2011.0,0,111,0.575649675601062,0.17712297710801905,0.0,0.04428074427700476,0.7970533969860857
472,3902,283,2006.0,10,40,0.6765566998334397,0.0,0.0,0.057579293602845937,0.7341359934362857
473,5735,466,2005.0,0,15,0.5860942701532693,0.17837651700316895,0.0,0.025482359571881275,0.7899531467283195
474,10392,407,2002.0,8,9,0.5743665268941904,0.2153874475853214,0.0,0.0,0.7897539744795119
475,3375,293,2010.0,10,40,0.5434260972928149,0.17661348162016485,0.0,0.09509956702624262,0.8151391459392223
476,3647,3,2009.0,3,36,0.6860540415701545,0.0,0.0,0.05277338781308881,0.7256340824299712
477,439,363,2012.0,8,25,0.24802414150808869,0.27339024688959773,0.24802414150808869,0.11837515844704231,0.8878136883528174
478,7984,331,2014.0,7,100,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
479,4255,503,2010.0,10,67,0.6116648994275263,0.10194414990458774,0.0,0.06796276660305849,0.7815718159351727
480,6007,152,2002.0,2,87,0.0,0.0,0.69438089090082,0.024799317532172144,0.7191802084329921
481,10231,425,1996.0,2,25,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
482,6919,11,2011.0,5,45,0.0,0.5918363542992863,0.0,0.16439898730535732,0.7891151390657151
483,1591,360,1996.0,10,88,0.6174129159030386,0.081074423300399,0.06236494100030693,0.02494597640012277,0.7795617625038366
484,1632,131,2015.0,7,21,0.33943775930455894,0.4276915767237443,0.0,0.06788755186091179,0.835016887889215
485,14299,36,,3,133,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
486,10440,194,2003.0,10,67,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
487,6158,530,2007.0,11,67,0.39160890153370564,0.06024752331287779,0.3614851398772667,0.030123761656438895,0.843465326380289
488,2950,269,1997.0,6,40,0.46670621682749547,0.311137477884997,0.0,0.059834130362499426,0.8257109990024919
489,8966,311,2010.0,10,22,0.6205052279940231,0.10341753799900384,0.0,0.05170876899950192,0.7756315349925288
490,8059,254,2005.0,11,67,0.5063160398440778,0.046028730894916166,0.23014365447458085,0.046028730894916166,0.828517156108491
491,13816,67,2008.0,1,95,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
492,9721,354,2010.0,5,31,0.6744532734334624,0.0,0.0,0.06131393394849658,0.7357672073819589
493,5662,96,2008.0,10,42,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
494,14011,120,2007.0,7,120,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
495,13247,477,2007.0,1,67,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
496,5889,318,2006.0,3,103,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
497,14450,386,2009.0,8,102,0.30151134457776363,0.30151134457776363,0.0,0.0,0.9045340337332909
498,35,55,2012.0,8,9,0.3076449413286505,0.3625154819664258,0.04007399035343143,0.15536377798561107,0.8649816687056044
499,10219,480,1999.0,4,120,0.6270597128624558,0.1393466028583235,0.0,0.0,0.7664063157207793
500,9321,379,2002.0,10,39,0.42288546533112387,0.30206104666508843,0.0,0.12082441866603538,0.8457709306622477
501,16267,388,2010.0,11,108,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
502,11039,196,2007.0,10,67,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
503,12830,248,2002.0,7,88,0.6172133998483676,0.1543033499620919,0.0,0.0,0.7715167498104595
504,16316,273,2009.0,11,90,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
505,15610,387,2006.0,0,100,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
506,14044,45,2008.0,3,49,0.6,0.0,0.0,0.0,0.7999999999999999
507,1884,119,2009.0,11,100,0.006833943479858153,0.6628925175462408,0.0,0.07517337827843967,0.7448998393045387
508,12245,58,2014.0,3,46,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
509,15592,327,2008.0,5,94,0.0,0.4472135954999579,0.0,0.0,0.8944271909999159
510,9796,47,2004.0,1,40,0.588348405414552,0.19611613513818402,0.0,0.0,0.7844645405527361
511,14693,444,2011.0,3,4,0.0,0.5547001962252291,0.0,0.0,0.8320502943378437
512,5672,454,1997.0,9,58,0.0,0.0,0.6832312780114155,0.0455487518674277,0.7287800298788432
513,14651,445,2009.0,1,69,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
514,3006,490,2008.0,0,119,0.4363425005007408,0.27427242888618,0.012466928585735452,0.12466928585735453,0.8477511438300108
515,6048,84,1996.0,3,113,0.0,0.0,0.680552134017394,0.05041126918647363,0.7309634032038675
516,15462,70,2008.0,7,101,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
517,2411,265,2015.0,0,132,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
518,14900,182,2008.0,3,31,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
519,13313,33,1993.0,7,100,0.0,0.0,0.7071067811865475,0.0,0.7071067811865475
520,15334,452,2014.0,7,90,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
521,12383,215,2001.0,4,68,0.5345224838248488,0.2672612419124244,0.0,0.0,0.8017837257372731
522,5630,343,2003.0,0,120,0.6088512801793537,0.1461243072430449,0.0,0.02435405120717415,0.7793296386295728
523,11816,495,1998.0,0,1,0.46499055497527714,0.34874291623145787,0.0,0.0,0.8137334712067351
524,1611,417,2005.0,0,9,0.534227462158469,0.2475688239270954,0.0,0.026059876202852147,0.8078561622884166
525,6371,393,2009.0,7,16,0.42799248836102016,0.0,0.3668507043094458,0.03057089202578715,0.8254140846962531
526,14222,56,2009.0,8,120,0.0,0.6882472016116853,0.0,0.22941573387056177,0.6882472016116853
527,3458,502,2015.0,10,114,0.4458701217780965,0.3164239573909072,0.0,0.07191453577066073,0.8342086149396644
528,13731,155,2011.0,8,11,0.0,0.0,0.7071067811865476,0.0,0.7071067811865476
